day,hour,minute,second,microsecond,baro pressure hpa,acc x,acc y,acc z,gryo x,gryo y,gryo z,humidity,temperature,Ox pressure(psi),Voltage,altitude(meters)
14,13,30,8,82811717,875.558,9.706094,0.679953,0.134075,-0.00959,0.027979,0.006129,16.03418,46.25048,912.793,2.781982,1214.96
14,13,30,8,82812062,875.6135,9.706094,0.679953,0.134075,-0.01172,0.021317,0.015188,16.02503,46.22911,910.7178,2.776794,1214.439
14,13,30,9,82812404,875.5593,9.65821,0.948104,-0.18196,-0.02105,0.03011,0.01279,16.02503,46.25048,915.1123,2.787781,1214.946
14,13,30,9,82812746,875.5884,9.65821,0.948104,-0.18196,-0.01013,0.02638,0.020784,16.0174,46.25048,911.3281,2.77832,1214.674
14,13,30,9,82813089,875.5998,9.662998,0.746991,-0.13408,-0.00826,0.014922,0.016254,16.0174,46.25048,911.8164,2.779541,1214.569
14,13,30,10,82813442,875.4821,9.662998,0.746991,-0.13408,-0.00267,0.023182,0.015721,16.0174,46.25048,910.5957,2.776489,1215.67
14,13,30,10,82813785,875.5508,9.662998,0.746991,-0.13408,-0.01599,0.024248,0.011724,16.0174,46.25048,910.9619,2.777405,1215.028
14,13,30,10,82814128,875.5211,9.710882,0.852336,-0.18675,-0.01146,0.018919,0.016254,16.0174,46.25048,911.9385,2.779846,1215.306
14,13,30,11,82814474,875.4923,9.710882,0.852336,-0.18675,-0.00506,0.019985,0.013856,16.00824,46.25048,910.4736,2.776184,1215.575
14,13,30,11,82814817,875.4623,9.710882,0.852336,-0.18675,-0.00453,0.018119,0.009593,16.00977,46.27184,913.1592,2.782898,1215.855
14,13,30,12,82815160,875.498,9.624691,1.053449,-0.06225,-0.00799,0.013856,0.013323,16.00824,46.25048,910.9619,2.777405,1215.52
14,13,30,12,82815506,875.6343,9.624691,1.053449,-0.06225,-0.00346,0.019452,0.006395,16.00061,46.25048,911.084,2.77771,1214.244
14,13,30,12,82815849,875.6177,9.68694,1.01993,0.009577,-0.01013,0.020784,0.011991,15.99908,46.22911,911.6943,2.779236,1214.4
14,13,30,13,82816192,875.5121,9.68694,1.01993,0.009577,-0.01013,0.018386,0.008793,15.99146,46.25048,912.1826,2.780457,1215.39
14,13,30,13,82816537,875.5058,9.68694,1.01993,0.009577,-0.01199,0.028245,0.009326,15.99146,46.25048,910.2295,2.775574,1215.448
14,13,30,13,82816880,875.5202,9.68694,0.967257,-0.02394,-0.00293,0.022649,0.015455,15.98383,46.25048,911.6943,2.779236,1215.314
14,13,30,14,82817223,875.5802,9.68694,0.967257,-0.02394,-0.00933,0.021051,0.01279,15.98383,46.25048,910.7178,2.776794,1214.751
14,13,30,14,82817566,875.5789,9.667787,0.866701,0.071826,-0.00906,0.028245,0.011991,15.98383,46.25048,911.4502,2.778625,1214.764
14,13,30,14,82817919,875.5196,9.667787,0.866701,0.071826,-0.01093,0.011191,0.01732,15.98383,46.27184,911.084,2.77771,1215.319
14,13,30,15,82818262,875.511,9.667787,0.866701,0.071826,-0.0048,0.024248,0.009593,15.9762,46.27184,911.084,2.77771,1215.398
14,13,30,15,82818605,875.5865,9.706094,0.837971,-0.04788,-0.01119,0.016787,0.012524,15.97467,46.25048,896.9238,2.74231,1214.693
14,13,30,15,82818951,875.5859,9.706094,0.837971,-0.04788,-0.02025,0.019452,0.010925,15.96552,46.22911,911.8164,2.779541,1214.698
14,13,30,16,82819294,875.5789,9.706094,0.837971,-0.04788,-0.01066,0.025047,0.015988,15.96552,46.25048,910.9619,2.777405,1214.764
14,13,30,16,82819637,875.5474,9.543288,0.78051,-0.4118,-0.00746,0.025047,0.017853,15.95941,46.27184,911.8164,2.779541,1215.06
14,13,30,16,82819983,875.6087,9.543288,0.78051,-0.4118,-0.01785,0.020518,0.011724,15.96704,46.27184,912.6709,2.781677,1214.484
14,13,30,17,82820326,875.5488,9.653421,0.842759,-0.15802,-0.01785,0.019985,0.009859,15.95789,46.25048,910.9619,2.777405,1215.044
14,13,30,17,82820669,875.4221,9.653421,0.842759,-0.15802,-0.0048,0.011191,0.004263,15.95026,46.27184,911.3281,2.77832,1216.233
14,13,30,17,82821012,875.4749,9.653421,0.842759,-0.15802,-0.00746,0.015455,0.010925,15.94873,46.25048,910.7178,2.776794,1215.739
14,13,30,18,82821357,875.6062,9.758766,0.857124,0.014365,-0.01732,0.024515,0.015188,15.95026,46.27184,912.3047,2.780762,1214.508
14,13,30,18,82821700,875.5645,9.758766,0.857124,0.014365,-0.00453,0.018119,0.009859,15.9411,46.27184,912.4268,2.781067,1214.899
14,13,30,18,82822043,875.5459,9.758766,0.857124,0.014365,-0.00613,0.023182,0.00906,15.9411,46.27184,912.0605,2.780151,1215.073
14,13,30,19,82822396,875.6409,9.634268,0.885855,-0.06704,-0.01093,0.015188,0.010658,15.9411,46.27184,911.9385,2.779846,1214.183
14,13,30,19,82822739,875.5871,9.634268,0.885855,-0.06704,-0.00666,0.024781,0.009593,15.93347,46.27184,911.5723,2.778931,1214.688
14,13,30,19,82823082,875.4946,9.65821,0.823605,-0.07183,-0.01013,0.017054,0.01359,15.9411,46.25048,911.3281,2.77832,1215.554
14,13,30,20,82823428,875.504,9.65821,0.823605,-0.07183,-0.01652,0.02185,0.00826,15.93195,46.25048,910.9619,2.777405,1215.464
14,13,30,20,82823771,875.4908,9.65821,0.823605,-0.07183,-0.01013,0.025314,0.011991,15.92432,46.27184,910.1074,2.775269,1215.589
14,13,30,21,82824158,875.5021,9.701305,0.80924,-0.01915,-0.00906,0.022383,0.014389,15.92432,46.27184,911.9385,2.779846,1215.483
14,13,30,21,82824504,875.522,9.701305,0.80924,-0.01915,-0.00906,0.019985,0.007194,15.92432,46.25048,911.084,2.77771,1215.295
14,13,30,21,82824847,875.5274,9.715671,0.737414,-0.03352,-0.0024,0.018386,0.019718,15.92432,46.25048,911.084,2.77771,1215.245
14,13,30,22,82825190,875.575,9.715671,0.737414,-0.03352,-0.01732,0.015188,0.020251,15.92432,46.25048,913.6475,2.784119,1214.801
14,13,30,22,82825533,875.5208,9.715671,0.737414,-0.03352,-0.00986,0.02558,0.004796,15.91669,46.27184,910.9619,2.777405,1215.308
14,13,30,22,82825878,875.582,9.65821,0.823605,-0.10535,-0.00959,0.015988,0.010658,15.90753,46.27184,912.4268,2.781067,1214.735
14,13,30,23,82826264,875.5544,9.65821,0.823605,-0.10535,-0.01252,0.031709,0.010925,15.91516,46.25048,909.7412,2.774353,1214.994
14,13,30,23,82826607,875.5859,9.65821,0.823605,-0.10535,-0.01572,0.026646,0.01732,15.91669,46.27184,910.5957,2.776489,1214.698
14,13,30,23,82826960,875.5604,9.696517,0.770933,-0.0431,-0.02398,0.02558,0.008527,15.90906,46.2932,911.084,2.77771,1214.936
14,13,30,24,82827303,875.5218,9.696517,0.770933,-0.0431,-0.01066,0.027712,0.014655,15.8999,46.27184,911.4502,2.778625,1215.298
14,13,30,24,82827646,875.4569,9.667787,0.732626,-0.11492,-0.01439,0.015721,0.010925,15.90753,46.27184,913.4033,2.783508,1215.906
14,13,30,24,82827992,875.5488,9.667787,0.732626,-0.11492,-0.01066,0.018919,0.009859,15.90753,46.27184,910.9619,2.777405,1215.044
14,13,30,25,82828335,875.5416,9.667787,0.732626,-0.11492,-0.00506,0.025847,0.00373,15.90753,46.27184,911.3281,2.77832,1215.113
14,13,30,25,82828678,875.5902,9.706094,0.818817,-0.12929,-0.01039,0.020784,0.009593,15.8999,46.27184,910.7178,2.776794,1214.656
14,13,30,25,82829024,875.4827,9.706094,0.818817,-0.12929,-0.01039,0.024248,0.006928,15.8999,46.2932,910.8398,2.7771,1215.665
14,13,30,26,82829367,875.6646,9.68694,0.737414,-0.03352,-0.01013,0.018386,0.009859,15.90906,46.2932,910.4736,2.776184,1213.961
14,13,30,26,82829710,875.6087,9.68694,0.737414,-0.03352,-0.0008,0.021317,0.015721,15.8999,46.27184,909.9854,2.774963,1214.484
14,13,30,26,82830053,875.6227,9.68694,0.737414,-0.03352,-0.00826,0.017587,0.003997,15.8999,46.27184,912.915,2.782288,1214.352
14,13,30,27,82830398,875.5938,9.68694,0.737414,-0.07183,-0.00933,0.023982,0.017587,15.8999,46.27184,911.2061,2.778015,1214.624
14,13,30,27,82830741,875.5891,9.68694,0.737414,-0.07183,-0.01039,0.022649,0.019985,15.8999,46.27184,911.084,2.77771,1214.666
14,13,30,27,82831084,875.6708,9.68694,0.737414,-0.07183,-0.01039,0.020784,0.007194,15.89227,46.2932,910.3516,2.775879,1213.903
14,13,30,28,82831437,875.579,9.696517,0.823605,-0.13886,-0.00666,0.026913,0.016787,15.89075,46.27184,911.5723,2.778931,1214.761
14,13,30,28,82831780,875.4863,9.696517,0.823605,-0.13886,-0.01172,0.01279,0.016254,15.89075,46.27184,911.2061,2.778015,1215.631
14,13,30,28,82832123,875.5142,9.696517,0.847547,-0.02394,-0.00959,0.022916,0.015455,15.88159,46.27184,910.4736,2.776184,1215.369
14,13,30,29,82832469,875.5944,9.696517,0.847547,-0.02394,-0.00986,0.018919,0.008793,15.88159,46.27184,911.3281,2.77832,1214.616
14,13,30,29,82832812,875.4498,9.696517,0.847547,-0.02394,-0.00719,0.024515,0.007994,15.88312,46.2932,910.7178,2.776794,1215.974
14,13,30,29,82833155,875.5845,9.624691,0.842759,-0.03831,-0.01146,0.025847,0.006129,15.88312,46.2932,910.1074,2.775269,1214.711
14,13,30,30,82833501,875.5359,9.624691,0.842759,-0.03831,-0.004,0.025047,0.013856,15.87549,46.2932,910.9619,2.777405,1215.166
14,13,30,30,82833844,875.6772,9.624691,0.842759,-0.03831,0.001332,0.022649,0.007994,15.87396,46.27184,910.4736,2.776184,1213.842
14,13,30,31,82834187,875.6243,9.696517,0.761356,-0.05746,-0.01199,0.029044,0.014922,15.87396,46.27184,912.3047,2.780762,1214.339
14,13,30,31,82834530,875.6422,9.696517,0.761356,-0.05746,-0.00346,0.020251,0.011991,15.85718,46.27184,911.2061,2.778015,1214.17
14,13,30,31,82834875,875.527,9.691729,0.837971,-0.11492,-0.0064,0.02185,0.015455,15.85718,46.27184,913.7695,2.784424,1215.25
14,13,30,32,82835218,875.5025,9.691729,0.837971,-0.11492,-0.00959,0.018919,0.014389,15.86633,46.2932,912.1826,2.780457,1215.48
14,13,30,32,82835561,875.6144,9.691729,0.837971,-0.11492,-0.00959,0.017587,0.014922,15.86481,46.25048,910.5957,2.776489,1214.431
14,13,30,32,82835914,875.5258,9.77792,0.818817,-0.14365,-0.01066,0.02185,0.007461,15.85718,46.27184,909.7412,2.774353,1215.261
14,13,30,33,82836257,875.5115,9.77792,0.818817,-0.14365,-0.01919,0.019985,0.02185,15.85718,46.27184,910.9619,2.777405,1215.393
14,13,30,33,82836600,875.5256,9.77792,0.818817,-0.14365,-0.01412,0.023982,0.008527,15.84802,46.27184,911.084,2.77771,1215.264
14,13,30,33,82836946,875.5508,9.643845,0.737414,-0.04788,-0.00906,0.024515,0.014389,15.84955,46.2932,910.4736,2.776184,1215.028
14,13,30,34,82837289,875.6047,9.643845,0.737414,-0.04788,-0.01412,0.023715,0.014655,15.84955,46.2932,909.1309,2.772827,1214.521
14,13,30,34,82837632,875.6404,9.667787,0.833182,-0.13408,-0.00799,0.014389,0.015188,15.84802,46.27184,911.084,2.77771,1214.188
14,13,30,34,82837975,875.5085,9.667787,0.833182,-0.13408,-0.01466,0.022649,0.005862,15.85718,46.27184,910.5957,2.776489,1215.422
14,13,30,35,82838321,875.536,9.667787,0.833182,-0.13408,-0.02931,0.001066,0.008793,15.84955,46.2932,910.4736,2.776184,1215.166
14,13,30,35,82838664,875.5652,9.89763,1.144428,-0.0431,-0.01652,0.028778,0.015188,15.84802,46.27184,909.9854,2.774963,1214.894
14,13,30,35,82839007,875.5178,9.89763,1.144428,-0.0431,-0.01412,0.024515,0.012524,15.84955,46.2932,911.084,2.77771,1215.335
14,13,30,36,82839352,875.5227,9.691729,0.718261,-0.00958,-0.00613,0.029577,0.007194,15.84955,46.2932,896.9238,2.74231,1215.29
14,13,30,36,82839695,875.5003,9.691729,0.718261,-0.00958,-0.0064,0.025847,0.013856,15.84955,46.2932,910.7178,2.776794,1215.499
14,13,30,36,82840038,875.5517,9.691729,0.718261,-0.00958,-0.01572,0.025047,0.015721,15.84039,46.2932,910.5957,2.776489,1215.018
14,13,30,37,82840391,875.6259,9.672575,0.828394,-0.11492,0.000266,0.019985,0.018386,15.84039,46.2932,910.9619,2.777405,1214.323
14,13,30,37,82840777,875.5148,9.672575,0.828394,-0.11492,-0.01705,0.021317,0.015721,15.84039,46.27184,911.5723,2.778931,1215.364
14,13,30,37,82841120,875.5218,9.672575,0.828394,-0.11492,-0.00746,0.023715,0.013323,15.83276,46.2932,910.3516,2.775879,1215.298
14,13,30,38,82841466,875.4875,9.68694,0.775721,-0.07661,-0.00799,0.03464,0.018919,15.84039,46.2932,911.3281,2.77832,1215.62
14,13,30,38,82841809,875.5174,9.68694,0.775721,-0.07661,-0.00666,0.016521,0.013323,15.84039,46.2932,910.3516,2.775879,1215.34
14,13,30,38,82842152,875.4535,9.677363,0.828394,-0.10535,-0.01066,0.017853,0.016787,15.83276,46.31457,910.5957,2.776489,1215.937
14,13,30,39,82842495,875.5245,9.677363,0.828394,-0.10535,-0.0056,0.022116,0.007994,15.84039,46.2932,910.4736,2.776184,1215.271
14,13,30,39,82842841,875.5906,9.677363,0.828394,-0.10535,-0.01332,0.033041,0.010925,15.84039,46.2932,911.2061,2.778015,1214.653
14,13,30,40,82843184,875.584,9.706094,0.837971,-0.00958,-0.01199,0.022116,0.014389,15.84955,46.2932,910.9619,2.777405,1214.714
14,13,30,40,82843527,875.5008,9.706094,0.837971,-0.00958,-0.01093,0.027446,0.015721,15.84192,46.31457,911.2061,2.778015,1215.496
14,13,30,40,82843872,875.585,9.65821,0.785298,-0.00479,-0.00506,0.029577,0.01732,15.84039,46.2932,911.5723,2.778931,1214.706
14,13,30,41,82844215,875.5291,9.65821,0.785298,-0.00479,-0.01146,0.024248,0.011191,15.84192,46.31457,910.5957,2.776489,1215.229
14,13,30,41,82844558,875.4534,9.65821,0.785298,-0.00479,-0.01039,0.026913,0.014655,15.85107,46.31457,911.3281,2.77832,1215.94
14,13,30,41,82844911,875.6363,9.581595,0.80924,-0.0814,-0.01599,0.023182,0.019452,15.84192,46.31457,912.4268,2.781067,1214.225
14,13,30,42,82845254,875.6306,9.581595,0.80924,-0.0814,-0.01332,0.023182,0.010658,15.83276,46.31457,911.2061,2.778015,1214.278
14,13,30,42,82845597,875.4923,9.581595,0.80924,-0.0814,-0.01732,0.022649,0.010925,15.84192,46.31457,911.4502,2.778625,1215.575
14,13,30,42,82845943,875.5142,9.696517,0.766145,0.014365,-0.01359,0.023449,0.01279,15.84192,46.31457,910.5957,2.776489,1215.369
14,13,30,43,82846286,875.4883,9.696517,0.766145,0.014365,-0.01279,0.02638,0.014389,15.84192,46.31457,910.1074,2.775269,1215.612
14,13,30,43,82846629,875.5204,9.677363,0.78051,-0.10056,-0.01519,0.016787,0.013856,15.83276,46.2932,911.2061,2.778015,1215.311
14,13,30,43,82846972,875.4941,9.677363,0.78051,-0.10056,-0.01359,0.022116,0.006928,15.83276,46.31457,910.1074,2.775269,1215.559
14,13,30,44,82847318,875.5155,9.677363,0.78051,-0.10056,-0.01306,0.015188,0.018919,15.83276,46.31457,911.4502,2.778625,1215.359
14,13,30,44,82847661,875.5107,9.634268,0.799663,-0.02873,-0.00959,0.017054,0.013323,15.83276,46.2932,911.2061,2.778015,1215.401
14,13,30,44,82848048,875.4934,9.634268,0.799663,-0.02873,-0.01306,0.028245,0.010658,15.83276,46.2932,912.0605,2.780151,1215.565
14,13,30,45,82848393,875.5087,9.634268,0.799663,-0.02873,-0.01199,0.018119,0.001066,15.83276,46.2932,910.2295,2.775574,1215.422
14,13,30,45,82848736,875.5272,9.639056,0.794875,-0.06225,-0.01919,0.02185,0.011191,15.83276,46.31457,911.4502,2.778625,1215.248
14,13,30,45,82849079,875.6222,9.639056,0.794875,-0.06225,-0.01146,0.026913,0.010658,15.83276,46.31457,910.4736,2.776184,1214.357
14,13,30,46,82849432,875.5283,9.706094,0.761356,-0.12929,-0.01172,0.023182,0.007194,15.82513,46.31457,911.4502,2.778625,1215.237
14,13,30,46,82849775,875.553,9.706094,0.761356,-0.12929,-0.01439,0.020518,0.010658,15.83276,46.31457,911.084,2.77771,1215.007
14,13,30,46,82850118,875.5093,9.706094,0.761356,-0.12929,-0.01492,0.02185,0.014389,15.82513,46.31457,911.3281,2.77832,1215.414
14,13,30,47,82850464,875.61,9.667787,0.790087,-0.02873,-0.01066,0.015988,0.015721,15.82513,46.31457,911.084,2.77771,1214.471
14,13,30,47,82850807,875.5263,9.667787,0.790087,-0.02873,-0.00986,0.018119,0.011991,15.83276,46.2932,911.084,2.77771,1215.256
14,13,30,47,82851150,875.608,9.701305,0.785298,-0.06225,-0.01279,0.025047,0.014922,15.82666,46.33593,910.7178,2.776794,1214.489
14,13,30,48,82851493,875.5878,9.701305,0.785298,-0.06225,-0.00773,0.027446,0,15.82513,46.31457,910.2295,2.775574,1214.68
14,13,30,48,82851839,875.4905,9.701305,0.785298,-0.06225,-0.00719,0.027179,0.013323,15.82513,46.31457,909.6191,2.774048,1215.591
14,13,30,49,82852182,875.4987,9.682152,0.785298,-0.06704,-0.01039,0.023182,0.009326,15.82513,46.31457,912.0605,2.780151,1215.515
14,13,30,49,82852525,875.4834,9.682152,0.785298,-0.06704,-0.01412,0.019452,0.012524,15.82361,46.2932,911.5723,2.778931,1215.657
14,13,30,49,82852870,875.6096,9.682152,0.785298,-0.06704,-0.00826,0.02185,0.011458,15.82361,46.2932,911.4502,2.778625,1214.476
14,13,30,50,82853213,875.4982,9.710882,0.742203,-0.00958,-0.00826,0.01732,0.014123,15.82361,46.2932,913.1592,2.782898,1215.52
14,13,30,50,82853556,875.5554,9.710882,0.742203,-0.00958,-0.01572,0.027179,0.012257,15.82361,46.2932,911.2061,2.778015,1214.983
14,13,30,50,82853993,875.5893,9.677363,0.80924,-0.11971,-0.01093,0.020784,0.013323,15.82513,46.31457,909.6191,2.774048,1214.666
14,13,30,51,82854336,875.5448,9.677363,0.80924,-0.11971,-0.01466,0.018119,0.014922,15.82513,46.31457,910.8398,2.7771,1215.084
14,13,30,51,82854679,875.5498,9.677363,0.80924,-0.11971,-0.01039,0.02185,0.015721,15.82361,46.2932,909.6191,2.774048,1215.036
14,13,30,51,82855025,875.5964,9.701305,0.818817,-0.04788,-0.00453,0.020251,0.019985,15.81598,46.31457,910.3516,2.775879,1214.6
14,13,30,52,82855368,875.5067,9.701305,0.818817,-0.04788,-0.01519,0.025047,0.012257,15.81598,46.2932,909.8633,2.774658,1215.441
14,13,30,52,82855711,875.578,9.581595,0.770933,-0.11971,-0.00426,0.022383,0.004796,15.81598,46.31457,910.4736,2.776184,1214.772
14,13,30,52,82856054,875.5309,9.581595,0.770933,-0.11971,-0.01279,0.02185,0.011724,15.82513,46.31457,913.2813,2.783203,1215.213
14,13,30,53,82856400,875.5024,9.581595,0.770933,-0.11971,-0.01013,0.016254,0.011191,15.8175,46.33593,911.9385,2.779846,1215.48
14,13,30,53,82856743,875.4623,9.65821,0.814029,-0.05746,-0.00826,0.014389,0.005063,15.82513,46.31457,910.7178,2.776794,1215.855
14,13,30,53,82857086,875.4601,9.65821,0.814029,-0.05746,-0.00586,0.011724,0.010925,15.81598,46.31457,910.7178,2.776794,1215.877
14,13,30,54,82857431,875.6027,9.65821,0.814029,-0.05746,-0.00586,0.023182,0.014389,15.82513,46.31457,909.6191,2.774048,1214.542
14,13,30,54,82857816,875.5615,9.696517,0.842759,-0.09577,-0.01252,0.020251,0.014655,15.82513,46.31457,909.375,2.773438,1214.925
14,13,30,54,82858159,875.5163,9.696517,0.842759,-0.09577,-0.01599,0.019985,0.010392,15.81598,46.31457,911.3281,2.77832,1215.351
14,13,30,55,82858553,875.4852,9.629479,0.794875,-0.02394,-0.00426,0.027446,0.009326,15.8175,46.33593,912.3047,2.780762,1215.641
14,13,30,55,82858896,875.4045,9.629479,0.794875,-0.02394,-0.01013,0.026646,0.010925,15.8175,46.33593,909.9854,2.774963,1216.397
14,13,30,56,82859239,875.4683,9.629479,0.794875,-0.02394,-0.01466,0.022916,0.015188,15.81598,46.31457,910.4736,2.776184,1215.8
14,13,30,56,82859585,875.4599,9.68694,0.818817,-0.04788,-0.01146,0.032775,0.022916,15.81598,46.31457,910.9619,2.777405,1215.879
14,13,30,56,82859928,875.5508,9.68694,0.818817,-0.04788,-0.01199,0.015988,0.011991,15.82666,46.33593,911.2061,2.778015,1215.028
14,13,30,57,82860271,875.5551,9.662998,0.842759,-0.07183,-0.00986,0.029844,0.018119,15.82666,46.33593,910.5957,2.776489,1214.986
14,13,30,57,82860614,875.5635,9.662998,0.842759,-0.07183,-0.01679,0.027712,0.015988,15.82513,46.31457,910.3516,2.775879,1214.907
14,13,30,57,82860960,875.6091,9.662998,0.842759,-0.07183,-0.00533,0.022116,0.018386,15.82666,46.33593,911.6943,2.779236,1214.479
14,13,30,58,82861303,875.5281,9.677363,0.823605,-0.08619,-0.01093,0.027446,0.005596,15.82666,46.33593,910.8398,2.7771,1215.24
14,13,30,58,82861646,875.605,9.677363,0.823605,-0.08619,-0.00826,0.018919,0.011191,15.82513,46.31457,911.084,2.77771,1214.518
14,13,30,58,82861991,875.5445,9.677363,0.823605,-0.08619,-0.01226,0.013057,0.013057,15.82666,46.33593,911.5723,2.778931,1215.087
14,13,30,59,82862334,875.524,9.65821,0.857124,-0.11013,-0.00773,0.023182,0.006662,15.82666,46.33593,910.8398,2.7771,1215.277
14,13,30,59,82862677,875.5406,9.65821,0.857124,-0.11013,-0.01306,0.025047,0.007461,15.82513,46.31457,910.5957,2.776489,1215.121
14,13,30,59,82863030,875.5865,9.706094,0.861913,-0.11971,-0.00906,0.024248,0.012524,15.82666,46.33593,911.2061,2.778015,1214.693
14,13,31,0,82863373,875.5998,9.706094,0.861913,-0.11971,-0.01226,0.019985,0.004263,15.82513,46.31457,912.793,2.781982,1214.569
14,13,31,0,82863716,875.5786,9.706094,0.861913,-0.11971,-0.02052,0.019185,0.007194,15.82666,46.33593,911.5723,2.778931,1214.767
14,13,31,0,82864059,875.5537,9.672575,0.866701,-0.06225,-0.00746,0.022916,0.014922,15.82361,46.2932,909.8633,2.774658,1214.999
14,13,31,1,82864404,875.5847,9.672575,0.866701,-0.06225,-0.00506,0.021317,0.014389,15.82666,46.33593,910.8398,2.7771,1214.709
14,13,31,1,82864747,875.4965,9.648633,0.742203,-0.06704,-0.01093,0.029577,0.010126,15.82666,46.33593,910.5957,2.776489,1215.536
14,13,31,1,82865090,875.6014,9.648633,0.742203,-0.06704,-0.0064,0.016254,0.01732,15.82666,46.33593,910.8398,2.7771,1214.553
14,13,31,2,82865435,875.4747,9.648633,0.742203,-0.06704,0,0.018652,0.007461,15.8175,46.33593,910.8398,2.7771,1215.739
14,13,31,2,82865777,875.6409,9.672575,0.833182,-0.09098,-0.01865,0.02638,0.007727,15.82513,46.31457,910.3516,2.775879,1214.183
14,13,31,2,82866120,875.5431,9.672575,0.833182,-0.09098,-0.00799,0.020784,0.015721,15.82666,46.33593,910.1074,2.775269,1215.097
14,13,31,3,82866465,875.5212,9.672575,0.833182,-0.09098,-0.01945,0.017054,0.00906,15.83429,46.33593,910.9619,2.777405,1215.303
14,13,31,3,82866808,875.5265,9.653421,0.804452,-0.09577,-0.01386,0.019985,0.016254,15.82666,46.33593,911.3281,2.77832,1215.256
14,13,31,3,82867151,875.5405,9.653421,0.804452,-0.09577,-0.01999,0.028778,0.010658,15.82666,46.33593,911.2061,2.778015,1215.124
14,13,31,4,82867504,875.5409,9.629479,0.790087,-0.03352,-0.01093,0.026913,0.00826,15.82666,46.33593,910.3516,2.775879,1215.121
14,13,31,4,82867847,875.4849,9.629479,0.790087,-0.03352,-0.00666,0.023982,0.012524,15.82666,46.35729,910.5957,2.776489,1215.644
14,13,31,5,82868190,875.5176,9.629479,0.790087,-0.03352,-0.00267,0.019985,0.011724,15.82513,46.31457,910.2295,2.775574,1215.338
14,13,31,5,82868533,875.4555,9.667787,0.804452,-0.11013,-0.01332,0.025847,0.015721,15.82513,46.31457,914.2578,2.785645,1215.919
14,13,31,5,82868879,875.5425,9.667787,0.804452,-0.11013,-0.00773,0.029311,0.010658,15.82666,46.35729,910.5957,2.776489,1215.105
14,13,31,6,82869222,875.4725,9.667787,0.804452,-0.11013,-0.00933,0.015988,0.01359,15.8175,46.33593,910.3516,2.775879,1215.76
14,13,31,6,82869565,875.4416,9.710882,0.756568,-0.03352,-0.01013,0.03091,0.008793,15.82666,46.35729,911.084,2.77771,1216.051
14,13,31,6,82869910,875.5129,9.710882,0.756568,-0.03352,-0.01652,0.023982,0.014922,15.82666,46.33593,910.5957,2.776489,1215.382
14,13,31,7,82870253,875.585,9.605537,0.766145,-0.0431,-0.01412,0.025314,0.016787,15.83581,46.35729,911.4502,2.778625,1214.706
14,13,31,7,82870596,875.5569,9.605537,0.766145,-0.0431,-0.01093,0.019985,0.013856,15.82666,46.35729,911.2061,2.778015,1214.968
14,13,31,7,82870941,875.5891,9.605537,0.766145,-0.0431,-0.0056,0.025847,0.013323,15.8175,46.33593,910.4736,2.776184,1214.666
14,13,31,8,82871284,875.5592,9.643845,0.794875,0.033519,-0.00933,0.024515,0.006129,15.81903,46.35729,910.4736,2.776184,1214.949
14,13,31,8,82871626,875.5079,9.643845,0.794875,0.033519,-0.00906,0.02638,0.021317,15.82666,46.35729,910.8398,2.7771,1215.43
14,13,31,8,82871968,875.5992,9.643845,0.794875,0.033519,-0.00959,0.021051,0.011191,15.80835,46.33593,910.1074,2.775269,1214.574
14,13,31,9,82872320,875.5932,9.65821,0.761356,-0.09098,-0.01199,0.02558,0.010658,15.81903,46.35729,910.7178,2.776794,1214.629
14,13,31,9,82872663,875.4544,9.65821,0.761356,-0.09098,-0.01119,0.016787,0.015721,15.80835,46.33593,910.7178,2.776794,1215.929
14,13,31,9,82873006,875.5758,9.68694,0.857124,-0.09098,-0.00346,0.022116,0.009859,15.80987,46.35729,910.9619,2.777405,1214.793
14,13,31,10,82873351,875.4855,9.68694,0.857124,-0.09098,-0.00879,0.019985,0.005063,15.80835,46.33593,910.7178,2.776794,1215.639
14,13,31,10,82873694,875.5701,9.68694,0.857124,-0.09098,-0.00267,0.023982,0.012524,15.80987,46.35729,909.7412,2.774353,1214.846
14,13,31,10,82874037,875.5652,9.696517,0.78051,-0.07661,-0.00719,0.03011,0.00373,15.80072,46.33593,913.4033,2.783508,1214.894
14,13,31,11,82874383,875.5856,9.696517,0.78051,-0.07661,-0.0048,0.020784,0.006928,15.80835,46.33593,909.4971,2.773743,1214.701
14,13,31,11,82874726,875.5042,9.706094,0.78051,0,-0.01546,0.016787,0.021051,15.80072,46.33593,909.4971,2.773743,1215.464
14,13,31,11,82875111,875.5952,9.706094,0.78051,0,-0.004,0.015721,0.014922,15.80224,46.35729,910.8398,2.7771,1214.611
14,13,31,12,82875456,875.6559,9.706094,0.78051,0,-0.00986,0.023982,0.011991,15.79309,46.35729,910.3516,2.775879,1214.04
14,13,31,12,82875843,875.6202,9.682152,0.770933,-0.10056,-0.00853,0.021317,0.007194,15.79156,46.33593,910.7178,2.776794,1214.376
14,13,31,13,82876186,875.5192,9.682152,0.770933,-0.10056,-0.00719,0.025047,0.005862,15.80072,46.33593,910.4736,2.776184,1215.322
14,13,31,13,82876529,875.4761,9.691729,0.833182,-0.05267,-0.01013,0.029044,0.007994,15.79309,46.35729,912.793,2.781982,1215.726
14,13,31,13,82876882,875.5278,9.691729,0.833182,-0.05267,-0.01039,0.019718,0.007994,15.79309,46.35729,909.8633,2.774658,1215.242
